date,time (UTC),upward sensible heat flux in air (W m-2) (H),quality flag upward sensible heat flux in air (cat) (qc_H),upward latent heat flux in air (W m-2) (LE),quality flag upward latent heat flux in air (cat) (qc_LE),H2O signal strength infrared gasanalyser  (1) (H2O_sig_strgth_mean),upward mole flux of carbon dioxide in air (1e-6 mol s-1 m-2) (co2_flux),quality flag upward mole flux of carbon dioxide in air (cat) (qc_co2_flux),CO2 signal strength infrared gasanalyser (1) (CO2_sig_strgth_mean),wind speed (m s-1) (wind_speed),wind from direction (degree) (wind_dir),friction velocity (m s-1) (u*),obukhov length (m) (L),monin-obukhov stability parameter (1) ((z-d)/L),bowen ratio (1) (bowen_ratio),northward wind (m2 s-2) (v_var),w wind component (m s-1) (w_unrot),air temperature (degree_C) (T_40m_Avg),relative humidity (%) (RH_40m_Avg),downwelling shortwave flux in air (W m-2) (SPN_TOTAL_Avg),diffuse downwelling shortwave flux in air (W m-2) (SPN_DIFFUSE_Avg),downwelling shortwave flux in air (W m-2) (Rs_downwell_Avg),downwelling longwave flux in air (W m-2) (Rl_downwell_Avg),upwelling shortwave flux in air (W m-2) (Rs_upwell_Avg),upwelling longwave flux in air (W m-2) (Rl_upwell_Avg),surface net downward radiative flux (W m-2)
06.06.2018,09:00:00,288.227,0,129.683,0,0.983827,2.61466,0,0.985778,3.50882,82.349,0.844173,-183.039,-0.143958,2.22256,2.44656,0.139624,NA,NA,765.261,93.0008,791.21,309.661,92.5019,427.34,581.029
06.06.2018,09:30:00,285.768,0,135.86,0,0.983804,1.16654,0,0.985774,3.79231,82.9956,0.895596,-220.448,-0.119529,2.1034,2.26784,0.316956,NA,NA,812.059,100.926,834.263,312.726,96.9588,432.818,617.212
06.06.2018,10:00:00,233.195,0,91.2633,0,0.983302,4.36398,0,0.985301,4.84343,85.9204,0.751595,-159.662,-0.165036,2.55519,2.68838,0.0927224,NA,NA,857.722,101.336,870.411,313.177,102.328,437.132,644.128
06.06.2018,10:30:00,254.054,0,87.7682,0,0.982334,3.90611,0,0.984248,4.70378,90.8393,0.736662,-137.989,-0.190958,2.89461,2.52134,0.069035,NA,NA,885.676,98.7465,892.685,315.695,106.134,441.258,660.987
06.06.2018,11:00:00,270.999,0,101.884,0,0.982928,3.95847,0,0.984888,4.31801,78.0592,0.777118,-151.868,-0.173506,2.65988,2.66817,0.128973,NA,NA,886.803,107,904.872,318.647,108.278,445.369,669.872
06.06.2018,11:30:00,305.967,0,135.763,0,0.983202,-0.254331,0,0.985174,3.97441,77.5537,0.863601,-184.596,-0.142744,2.25369,3.58687,0.192852,NA,NA,863.604,103.72,902.729,322.78,109.053,449.087,667.37
06.06.2018,12:00:00,342.618,0,131.337,0,0.983396,2.76324,0,0.9854,4.33902,91.561,0.846931,-155.473,-0.169483,2.6087,1.92846,0.140131,NA,NA,875.89,113.799,892.507,325.544,110.052,451.347,656.653
06.06.2018,12:30:00,293.193,0,114.008,0,0.983297,3.29955,0,0.985337,4.2032,86.7333,0.864467,-193.171,-0.136408,2.5717,2.68571,0.189921,NA,NA,865.283,115.292,877.924,327.152,116.523,451.748,636.805
06.06.2018,13:00:00,292.158,0,117.992,0,0.983725,2.91338,0,0.985735,4.04179,91.9839,0.886142,-208.791,-0.126203,2.47609,3.84402,0.235783,NA,NA,841.746,120.659,848.686,328.853,113.917,452.974,610.649
06.06.2018,13:30:00,259.837,0,103.103,0,0.983878,5.72733,0,0.985931,4.48461,84.1571,0.80099,-173.355,-0.152,2.52018,3.28343,0.133212,NA,NA,815,119.776,805.51,329.133,107.28,451.973,575.391
06.06.2018,14:00:00,250.154,0,105.496,0,0.984317,8.83191,0,0.986496,4.51544,80.4381,0.761632,-154.786,-0.170235,2.37123,2.5173,0.0253034,NA,NA,754.858,110.706,753.519,329.775,99.997,452.294,531.003
06.06.2018,14:30:00,220.308,0,85.9153,0,0.984312,6.38354,0,0.986546,5.02325,91.1785,0.774534,-184.808,-0.142581,2.56425,2.54041,0.0681851,NA,NA,690.841,105.663,693.823,329.823,94.1748,450.694,478.778
06.06.2018,15:00:00,187.556,0,94.6961,0,0.984361,4.70955,0,0.986433,4.41818,90.5482,0.708281,-165.994,-0.15874,1.98061,1.93146,0.129349,NA,NA,626.245,98.8398,629.627,329.983,87.8988,449.925,421.787
06.06.2018,15:30:00,142.036,0,71.5502,0,0.984339,2.96955,0,0.986414,4.61831,90.3279,0.755949,-266.448,-0.0988938,1.98512,2.63514,0.14511,NA,NA,538.578,82.9784,548.799,329.081,78.5595,447.167,352.154
06.06.2018,16:00:00,151.18,0,88.4237,0,0.984493,6.38879,0,0.986539,3.90125,80.7646,0.76877,-263.244,-0.100097,1.70972,2.7074,0.150442,NA,NA,453.225,75.4709,467.646,328.134,68.8991,445.289,281.592
06.06.2018,16:30:00,97.4962,0,71.4692,0,0.984263,3.74723,0,0.986369,3.99803,84.648,0.682023,-285.003,-0.0924551,1.36417,2.11675,0.115418,NA,NA,384.741,71.667,391.199,326.836,59.4238,441.685,216.926
06.06.2018,17:00:00,83.0028,0,74.6675,0,0.984466,6.10781,1,0.986555,4.01582,95.5305,0.712787,-382.136,-0.0689545,1.11163,1.29531,0.266466,NA,NA,322.018,66.5402,320.161,325.676,51.4173,437.941,156.479
06.06.2018,17:30:00,61.6495,0,72.7646,0,0.984502,8.02183,0,0.986614,3.78001,88.195,0.758265,-619.426,-0.0425394,0.847245,1.54116,0.190944,NA,NA,241.378,60.5785,236.89,324.092,40.229,433.491,87.2618
06.06.2018,18:00:00,23.8183,0,41.1061,0,0.984294,5.09302,0,0.986461,4.75277,95.9397,0.744777,-1519.37,-0.0173427,0.579436,1.47359,0.196285,NA,NA,163.783,52.9904,163.214,322.436,29.3211,428.874,27.4554
06.06.2018,18:30:00,0.327077,2,32.2731,0,0.984302,5.37421,0,0.986491,4.36932,97.039,0.665461,-78934.5,-3.33821e-4,0.0101346,1.08698,0.133828,NA,NA,92.0273,40.881100000000004,93.254,319.446,18.1834,424.604,-30.0873
06.06.2018,19:00:00,-13.2703,0,20.9392,0,0.984183,4.96082,0,0.986441,4.30382,95.8305,0.667537,1964.03,0.0134163,-0.633755,1.24693,0.0965536,NA,NA,42.8352,28.1124,37.4532,316.748,2.22311,419.976,-67.9979
06.06.2018,19:30:00,-23.0217,2,13.3624,0,0.984291,6.84273,0,0.986587,3.5275,93.8353,0.590228,782.796,0.0336614,-1.72287,0.819028,0.0884279,NA,NA,13.993,11.9697,0,314.611,0,414.788,-100.177
06.06.2018,20:00:00,-25.6852,1,10.1345,1,0.984303,6.45225,0,0.986584,3.53189,95.9389,0.588107,694.24,0.0379552,-2.53443,0.758539,0.209238,NA,NA,0,0,0,313.602,0,411.189,-97.587
06.06.2018,20:30:00,-29.3593,0,16.4028,0,0.984269,7.90268,0,0.986524,3.89712,98.7249,0.635127,765.074,0.0344411,-1.7899,0.902913,0.158176,NA,NA,0,0,0,312.238,0,407.969,-95.7302
06.06.2018,21:00:00,-32.1256,0,14.0614,0,0.984193,7.63948,0,0.986447,3.41784,96.5479,0.619129,647.756,0.0406789,-2.28467,0.86047,0.1409,NA,NA,0,0,0,310.617,0,404.765,-94.1489
06.06.2018,21:30:00,-25.8554,1,14.2719,0,0.984106,6.09009,0,0.986346,3.81386,98.6602,0.581332,666.242,0.0395502,-1.81163,0.921798,0.100332,NA,NA,0,0,0,308.681,0,402.005,-93.3245
06.06.2018,22:00:00,-32.4592,0,19.0872,0,0.98401400000000006,6.44044,0,0.98625,4.16608,100.357,0.717624,998.283,0.0263953,-1.70057,1.06326,0.138867,NA,NA,0,0,0,306.944,0,399.597,-92.6532
06.06.2018,22:30:00,-25.3387,1,14.7426,0,0.983942,4.74619,0,0.986169,4.02346,101.618,0.624193,841.519,0.0313124,-1.71874,0.969499,0.157368,NA,NA,0,0,0,305.262,0,396.911,-91.6491
06.06.2018,23:00:00,-25.0317,1,12.7591,0,0.983896,4.36009,0,0.986121,3.64353,101.312,0.597186,746.032,0.0353202,-1.96187,0.781399,0.226381,NA,NA,0,0,0,302.838,0,394.006,-91.1679
06.06.2018,23:30:00,-24.0246,0,10.5473,0,0.983821,3.08491,0,0.986032,3.73674,101.504,0.51253,491.372,0.0536253,-2.27779,0.793369,0.0814977,NA,NA,0,0,0,300.821,0,391.116,-90.2943
07.06.2018,00:00:00,-23.7361,0,14.2812,0,0.983774,3.74099,0,0.985975,3.75346,99.9577,0.594647,776.706,0.0339253,-1.66205,0.799376,0.128595,NA,NA,0,0,0,299.169,0,388.861,-89.6918
07.06.2018,00:30:00,-27.007,0,11.1586,0,0.983738,3.81435,0,0.985927,3.39046,98.2735,0.645938,874.83,0.0301201,-2.42028,0.921036,0.219488,NA,NA,0,0,0,297.612,0,386.046,-88.4333
07.06.2018,01:00:00,-22.5578,0,10.5351,0,0.983681,3.4125,0,0.985853,3.43371,99.6309,0.600398,841.017,0.0313311,-2.14121,0.743612,0.132122,NA,NA,0,0,0,297.522,0,383.907,-86.3849
07.06.2018,01:30:00,-17.0887,0,10.4692,0,0.9836,3.14282,0,0.985766,3.94057,95.8172,0.592968,1069.37,0.0246407,-1.63228,0.791447,0.137911,NA,NA,0,0,0,297.771,0,382.021,-84.2499
07.06.2018,02:00:00,-18.349,0,11.0955,0,0.983563,3.62257,0,0.985711,4.0477,94.5711,0.615646,1114.4,0.023645,-1.65374,0.956135,0.107169,NA,NA,0,0,0,299.892,0,381.013,-81.1212
07.06.2018,02:30:00,-20.2113,0,11.8717,0,0.983579,3.82511,0,0.985711,3.74179,96.951,0.638497,1128.44,0.0233508,-1.70249,0.995482,0.181906,NA,NA,0,0,0,300.746,0,380.208,-79.4613
07.06.2018,03:00:00,-21.3746,0,14.8944,0,0.983434,4.92856,0,0.985568,4.32866,99.0155,0.737829,1646.58,0.0160028,-1.43507,1.12949,0.206902,NA,NA,5.27391,4.13125,1.12462,301.568,0,379.877,-77.1843
07.06.2018,03:30:00,-11.2052,0,18.3188,0,0.983273,4.09515,0,0.985391,4.32496,102.105,0.684124,2504.07,0.0105229,-0.61168,0.8963,0.161705,NA,NA,29.6213,22.768,28.2524,302.391,0,379.31,-48.6667
07.06.2018,04:00:00,-9.04642,1,24.1132,0,0.983343,2.87613,1,0.985426,3.3306,100.038,0.603811,2132.91,0.012354,-0.375165,0.87905199999999994,0.163942,NA,NA,62.8747,37.3817,63.7962,303.252,2.49771,379.109,-14.5588
07.06.2018,04:30:00,-4.66542,2,21.0493,0,0.983555,1.89957,0,0.985608,3.63275,104.559,0.558643,3275.58,0.00804439,-0.221643,0.761553,0.162084,NA,NA,86.6996,42.3902,87.4583,303.461,7.83449,379.683,3.40207
07.06.2018,05:00:00,19.4427,1,33.7217,0,0.983167,3.72131,2,0.98522,3.62192,107.505,0.669029,-1350.18,-0.0195159,0.576564,1.13328,0.189376,NA,NA,185.193,58.1454,187.397,305.794,23.2641,382.992,86.9355
07.06.2018,05:30:00,42.2398,0,28.7803,0,0.982821,0.23614,1,0.984911,3.24219,110.562,0.571698,-387.852,-0.0679383,1.46767,1.1938,0.248764,NA,NA,272.279,68.0888,277.025,308.134,33.8604,388.076,163.222
07.06.2018,06:00:00,95.4469,0,55.9001,0,0.982465,4.00243,0,0.984604,3.91147,103.762,0.76864,-417.197,-0.0631596,1.70745,1.18839,0.224114,NA,NA,348.134,72.5078,356.414,310.174,43.3192,392.792,230.477
07.06.2018,06:30:00,129.352,0,78.6078,0,0.982383,7.31202,2,0.9845,3.877,106.889,0.782228,-324.488,-0.0812048,1.64553,1.27011,0.149413,NA,NA,430.38,75.248,436.519,313.941,53.3707,399.431,297.658
07.06.2018,07:00:00,132.221,1,76.2867,1,0.982233,4.56015,1,0.984368,4.10464,109.356,0.727872,-255.778,-0.103019,1.73321,1.99746,0.250463,NA,NA,504.304,80.1092,514.355,317.72,62.1827,407.759,362.134
07.06.2018,07:30:00,124.075,0,63.5754,0,0.982115,2.5342,0,0.984273,4.25191,104.949,0.573034,-133.017,-0.198094,1.95161,1.79091,0.211851,NA,NA,572.488,89.6299,585.757,321.678,69.9616,415.985,421.489
07.06.2018,08:00:00,149.77,0,71.3021,0,0.982201,-0.238294,1,0.984321,3.89158,114.969,0.603491,-128.73,-0.204691,2.1005,2.51256,0.369049,NA,NA,647.431,112.796,654.184,325.662,77.5585,424.275,478.013
07.06.2018,08:30:00,121.76,0,59.0071,0,0.982037,2.24614,0,0.984202,4.78392,118.399,0.637861,-186.961,-0.140938,2.06347,2.61816,0.203536,NA,NA,711.331,125.395,716.584,329.256,84.1212,431.021,530.698
07.06.2018,09:00:00,183.151,0,75.7265,0,0.982038,-0.68352,0,0.984175,4.17738,116.342,0.737915,-192.438,-0.136927,2.41858,2.27492,0.362563,NA,NA,743.088,125.531,768.36,333.134,89.2458,438.7,573.549
07.06.2018,09:30:00,216.62,0,100.628,0,0.981921,0.0866934,0,0.984089,3.97252,118.234,0.765776,-181.84,-0.144907,2.15268,3.05119,0.296896,NA,NA,788.104,128.515,809.833,336.93,93.7332,446.704,606.326
07.06.2018,10:00:00,262.848,0,114.029,0,0.981793,2.86335,0,0.983988,4.31655,96.325,0.780382,-158.578,-0.166164,2.30509,1.57149,0.155187,NA,NA,834.204,130.023,846.464,338.972,98.3917,451.538,635.505
07.06.2018,10:30:00,258.492,0,105.08,0,0.981561,7.71139,1,0.983808,4.33432,109.918,0.745098,-140.339,-0.187759,2.45995,2.082,0.159874,NA,NA,865.427,128.742,869.62,341.453,102.07,456.832,652.17
07.06.2018,11:00:00,324.445,0,144.526,0,0.981966,-2.29567,0,0.98413,3.39019,118.683,0.718097,-100.09,-0.263264,2.24488,3.33723,0.356872,NA,NA,867.225,133.636,883.526,344.042,105.101,463.157,659.309
07.06.2018,11:30:00,279.763,0,115.79,0,0.981692,3.2748,0,0.983965,3.73236,127.343,0.591536,-64.8774,-0.40615,2.41612,3.07146,0.225262,NA,NA,855.485,124.865,886.554,345.579,106.377,467.381,658.375
07.06.2018,12:00:00,308.846,1,133.849,1,0.982091,1.97131,0,0.984305,3.2965,132.574,0.639427,-74.2183,-0.355034,2.30742,2.43049,0.212074,NA,NA,864.945,124.309,878.49,347.104,108.392,470.456,646.745
07.06.2018,12:30:00,247.409,0,147.155,0,0.981952,1.49374,0,0.984266,4.16895,137.119,0.729692,-137.657,-0.191418,1.68129,2.26051,0.316782,NA,NA,852.865,122.09,859.355,347.404,113.165,472.653,620.941
07.06.2018,13:00:00,256.019,0,116.739,0,0.982237,4.7988,0,0.984542,3.97729,138.246,0.666575,-101.386,-0.259899,2.1931,1.87012,0.253842,NA,NA,830.771,125.284,832.501,347.808,111.206,473.51,595.593
07.06.2018,13:30:00,234.328,0,84.7191,1,0.982466,5.54761,0,0.984793,3.7872,128.83,0.674885,-114.941,-0.229248,2.76594,1.89697,0.157087,NA,NA,804.453,119.137,792.663,347.766,105.561,472.871,561.997
07.06.2018,14:00:00,273.898,0,109.326,0,0.983107,10.9436,2,0.985496,3.24436,122.846,0.636184,-82.3525,-0.319966,2.50534,2.77804,0.184972,NA,NA,747.682,110.728,741.695,348.059,98.4091,473.581,517.763
07.06.2018,14:30:00,194.195,0,123.546,0,0.98294,5.50505,1,0.985399,3.08353,102.798,0.598005,-96.456,-0.273181,1.57185,1.47794,0.205772,NA,NA,690.471,105.556,687.456,347.77,93.1264,473.765,468.334
07.06.2018,15:00:00,209.09,0,130.311,0,0.983026,7.04875,1,0.985331,2.83458,108.346,0.606292,-93.3429,-0.282292,1.60455,1.84192,0.218355,NA,NA,625.484,95.4751,624.865,347.593,87.3703,473.45,411.637
07.06.2018,15:30:00,178.231,0,108.456,0,0.983208,7.4419,0,0.985516,3.06625,135.753,0.632112,-124.073,-0.212375,1.64336,1.15959,0.241534,NA,NA,548.013,79.2905,553.858,347.5,79.4828,472.185,349.69
07.06.2018,16:00:00,110.281,0,78.9799,0,0.983142,6.1883,0,0.985457,3.12898,123.993,0.506093,-102.897,-0.256081,1.39632,1.09751,0.15668,NA,NA,468.61,72.6154,476.864,346.457,70.3763,469.026,283.919
07.06.2018,16:30:00,124.831,0,117.002,0,0.983133,9.32668,1,0.985434,2.81563,112.759,0.53455,-107.109,-0.24601,1.06691,0.841014,0.253396,NA,NA,399.078,65.7839,402.531,345.594,61.5391,465.882,220.704
07.06.2018,17:00:00,68.8908,0,66.219,0,0.983319,8.95252,0,0.985627,2.62976,123.937,0.566221,-230.664,-0.114235,1.04035,1.20054,0.265851,NA,NA,323.594,61.9842,318.749,345.073,51.616,461.954,150.252
07.06.2018,17:30:00,34.4032,0,63.5252,0,0.983133,6.74149,1,0.985507,3.13203,114.885,0.508943,-335.424,-0.0785572,0.541567,1.13255,0.120585,NA,NA,243.323,59.0961,237.092,344.851,40.4377,457.148,84.3579
07.06.2018,18:00:00,7.63972,1,39.9007,1,0.983151,5.70765,0,0.985545,2.88085,106.031,0.423868,-872.539,-0.0301992,0.191469,0.750831,0.112727,NA,NA,157.418,51.1642,154.185,343.552,28.2879,452.078,17.3709
07.06.2018,18:30:00,-11.5567,2,20.4758,1,0.982925,5.2102,0,0.985405,3.01817,99.5786,0.376221,403.364,0.0653257,-0.564408,0.364424,0.0619935,NA,NA,83.7522,40.0243,80.7625,342.388,16.0546,446.981,-39.8849
07.06.2018,19:00:00,-16.7691,1,11.1174,0,0.982833,4.44189,0,0.985368,2.50802,88.2431,0.379366,285.015,0.0924513,-1.50836,0.514779,0.0990218,NA,NA,38.8023,27.6469,30.1977,340.535,0.695507,441.321,-71.2839
07.06.2018,19:30:00,-12.7345,2,7.67414,2,0.982788,7.3545,0,0.985347,2.49819,79.2899,0.35143,298.387,0.0883082,-1.6594,0.5637,0.0825577,NA,NA,12.4046,11.1922,0,338.228,0,435.327,-97.0997
07.06.2018,20:00:00,-25.7935,1,13.278,0,0.982782,6.40449,0,0.985305,2.80908,89.4985,0.443982,297.102,0.0886899,-1.94257,0.583925,0.127671,NA,NA,0,0,0,335.572,0,430.639,-95.0668
07.06.2018,20:30:00,-24.8881,1,10.6255,0,0.982688,8.61877,0,0.985189,3.09974,95.9836,0.48266,395.631,0.0666025,-2.34229,0.614963,0.0980131,NA,NA,0,0,0,333.226,0,426.324,-93.098
07.06.2018,21:00:00,-26.2958,0,8.14587,0,0.982629,6.5322,0,0.985108,2.88641,98.6432,0.499713,415.577,0.0634058,-3.22811,0.529185,0.107329,NA,NA,0,0,0,331.662,0,422.122,-90.4598
07.06.2018,21:30:00,-30.4258,1,11.1871,0,0.982527,7.27894,0,0.984987,3.18456,99.0663,0.529948,428.357,0.0615141,-2.71973,0.487646,0.104978,NA,NA,0,0,0,330.952,0,418.557,-87.6042
07.06.2018,22:00:00,-31.5065,0,15.8923,0,0.982463,4.98258,0,0.9849,3.19749,100.74,0.508755,365.943,0.0720057,-1.9825,0.528088,0.0684683,NA,NA,0,0,0,330.298,0,415.48,-85.182
07.06.2018,22:30:00,-27.8932,0,13.8286,0,0.982424,3.73094,0,0.984843,3.27038,100.481,0.414063,222.815,0.118259,-2.01707,0.45415,0.0397168,NA,NA,0,0,0,329.791,0,413.137,-83.3458
07.06.2018,23:00:00,-50.442,0,21.8493,0,0.982372,6.57337,0,0.984786,2.94489,101.163,0.436053,143.897,0.183117,-2.30863,0.383807,0.0585837,NA,NA,0,0,0,329.583,0,410.552,-80.969
07.06.2018,23:30:00,-36.4852,0,12.5493,0,0.982309,6.31017,0,0.98472,2.81776,98.8055,0.363985,115.696,0.227753,-2.90735,0.329021,0.0230964,NA,NA,0,0,0,328.042,0,407.808,-79.766
08.06.2018,00:00:00,-15.3822,0,5.71566,0,0.982276,3.0845,0,0.98467,3.01455,94.0873,0.286143,133.305,0.197667,-2.69124,0.25684,-0.0381393,NA,NA,0,0,0,327.016,0,405.964,-78.9488
08.06.2018,00:30:00,-21.1775,0,7.15044,0,0.982229,4.21163,0,0.98462,2.69112,96.2365,0.286873,97.5579,0.270096,-2.9617,0.267445,0.019491,NA,NA,0,0,0,325.74,0,404.216,-78.4757
08.06.2018,01:00:00,-11.3249,0,4.17812,0,0.982189,2.37491,0,0.984569,2.31149,94.7943,0.206182,67.7273,0.38906,-2.71052,0.19029,-0.0288802,NA,NA,0,0,0,324.389,0,402.082,-77.6935
08.06.2018,01:30:00,-10.2356,1,3.55369,1,0.982131,2.6556,0,0.9845,2.52651,94.5139,0.208477,77.462,0.340167,-2.88028,0.148834,-0.0381209,NA,NA,0,0,0,323.778,0,400.359,-76.5812
08.06.2018,02:00:00,-10.0374,0,4.99645,0,0.982036,2.73866,0,0.984406,1.87232,86.8997,0.216777,88.8009,0.296731,-2.00891,0.189794,-0.0290918,NA,NA,0,0,0,322.707,0,398.299,-75.5915
08.06.2018,02:30:00,-8.72731,0,5.27877,0,0.98211,3.15082,0,0.984443,1.63179,79.2813,0.238766,136.47,0.193083,-1.65328,0.219553,-0.0634476,NA,NA,0,0,0,321.674,0,396.779,-75.105
08.06.2018,03:00:00,-12.4764,1,11.9931,0,0.982002,7.11485,0,0.984325,1.95422,84.3656,0.299549,188.486,0.139798,-1.04031,0.180973,-0.0662024,NA,NA,5.02594,4.02301,0,321.69,0,395.773,-74.0832
08.06.2018,03:30:00,-9.9879,0,9.75659,0,0.981765,6.35406,0,0.984065,2.21758,84.2649,0.275516,183.201,0.143831,-1.02371,0.194827,-0.0994655,NA,NA,28.0671,21.6583,25.5064,321.709,0,395.073,-47.8571
08.06.2018,04:00:00,-4.029,2,10.928,0,0.98179,3.77591,0,0.984055,1.89158,84.4095,0.251254,344.433,0.0765025,-0.368687,0.213,-0.0539649,NA,NA,68.8986,36.7878,72.1987,322.241,6.7482,395.191,-7.4993
08.06.2018,04:30:00,3.08208,1,18.6028,0,0.982629,1.39535,1,0.984789,1.56816,73.6887,0.236408,-375.083,-0.0702512,0.165678,0.261767,-0.029095,NA,NA,129.331,48.8483,131.618,323.267,17.405,397.443,40.0375
08.06.2018,05:00:00,19.1399,0,36.1888,0,0.981972,-0.738651,0,0.984209,1.47404,76.7788,0.26318,-83.336,-0.31619,0.52889,0.218178,0.0176288,NA,NA,202.531,59.8366,202.598,323.715,25.5043,401.113,99.6958
08.06.2018,05:30:00,29.531,1,40.5227,0,0.981455,-2.6216,0,0.983758,1.65595,91.9221,0.280734,-65.5583,-0.401932,0.728753,0.176174,0.0539293,NA,NA,278.459,66.8295,276.941,326.352,34.8194,406.506,161.968
08.06.2018,06:00:00,60.3362,0,54.2495,1,0.981044,8.93957,1,0.983414,1.9606,101.433,0.342789,-58.4217,-0.451031,1.1122,0.281307,0.134558,NA,NA,355.508,69.2442,360.732,327.316,44.0958,413.432,230.52
08.06.2018,06:30:00,59.3943,0,41.8076,1,0.98069,-1.71938,0,0.983076,2.1618,104.069,0.295863,-38.1637,-0.690447,1.42066,0.280824,0.0549861,NA,NA,439.594,69.4115,441.743,329.001,54.309,419.974,296.461
08.06.2018,07:00:00,98.8178,0,84.5695,0,0.98082,-5.89081,0,0.983183,1.49911,102.436,0.374778,-46.631100000000004,-0.565074,1.16848,0.407726,0.0977797,NA,NA,512.415,71.1672,519.77,332.937,63.9634,429.482,359.262
08.06.2018,07:30:00,107.956,2,114.236,0,0.980914,2.56121,2,0.983317,1.21424,74.7651,0.411031,-56.3059,-0.46798,0.945027,0.586486,0.166192,22.8836,41.4341,586.064,77.7589,595.407,337.77,72.5664,440.957,419.653
08.06.2018,08:00:00,133.155,0,110.401,0,0.98032300000000006,6.79148,1,0.982819,2.36065,86.1541,0.382139,-36.6829,-0.718318,1.20611,1.11763,0.125456,23.8247,38.1817,666.633,98.6165,664.038,341.748,79.2591,450.577,475.95
08.06.2018,08:30:00,111.74,0,80.3953,1,0.979984,4.18208,2,0.982474,3.19289,93.5545,0.400344,-50.2613,-0.524261,1.38988,0.917016,0.0212947,24.5317,35.483,729.414,104.551,727.689,344.877,86.3572,457.831,528.377
08.06.2018,09:00:00,181.945,0,187.626,1,0.980119,-3.79487,1,0.982554,3.31671,101.895,0.609369,-108.851,-0.242074,0.969724,1.07667,0.172627,25.1237,32.7243,765.391,101.968,783.989,346.389,91.4263,464.274,574.677
08.06.2018,09:30:00,292.258,0,187.809,1,0.980223,1.33538,0,0.982606,2.78588,104.378,0.720555,-112.032,-0.2352,1.55615,1.42279,0.288067,25.8757,28.9957,812.451,98.3966,829.992,347.612,96.6429,471.635,609.326
08.06.2018,10:00:00,192.804,0,75.1834,1,0.980007,2.72176,0,0.982431,2.65605,88.9863,0.595762,-95.9753,-0.27455,2.56444,1.58178,0.189698,26.2147,27.4217,859.096,100.652,865.29,348.723,101.608,476.784,635.621
08.06.2018,10:30:00,232.316,0,142.929,0,0.979871,2.136,0,0.982327,2.92096,94.9568,0.473457,-39.9708,-0.659232,1.62539,1.7047,0.105608,26.488,26.1967,892.53,98.9662,889.74,348.994,105.572,480.586,652.577
08.06.2018,11:00:00,294.506,0,108.094,1,0.980147,3.32119,0,0.982535,2.22854,96.4485,0.479694,-32.7933,-0.803517,2.72454,1.14159,0.072295,26.993,27.3123,887.721,104.074,899.976,352.07,108.277,485.157,658.612
08.06.2018,11:30:00,254.557,0,264.641,1,0.98024,0.232278,0,0.982679,3.17596,55.9697,0.539599,-53.9798,-0.488146,0.96189499999999994,1.90029,-0.153737,27.386,21.989,875.89,97.2939,903.626,350.739,110.156,489.148,655.062
08.06.2018,12:00:00,276.599,0,81.2789,0,0.980263,6.09616,0,0.982685,2.47665,69.0799,0.534394,-48.2449,-0.546171,3.40308,2.57345,-0.0246002,27.7593,21.1487,887.097,99.5704,894.531,350.936,111.383,492.036,642.048
08.06.2018,12:30:00,243.781,0,134.114,0,0.980716,2.4862,0,0.983127,2.73731,40.8073,0.409303,-24.5912,-1.07152,1.81771,0.954832,-0.106944,28.0347,21.5517,868.847,100.188,871.14,353.611,116.397,492.904,615.451
08.06.2018,13:00:00,263.042,0,241.899,0,0.98093,-3.15075,0,0.983303,2.14795,28.5417,0.585157,-66.5858,-0.39573,1.0874,1.18164,-0.0186902,28.5133,21.5267,843.729,105.583,842.42,355.665,114.089,494.023,589.973
08.06.2018,13:30:00,187.279,0,62.8372,2,0.981227,0.677138,1,0.983583,1.74709,35.5508,0.236086,-6.14062,-4.2911,2.98038,0.789589,-0.188146,28.706,21.1243,819.444,107.949,801.704,357.323,109.327,493.245,556.455
08.06.2018,14:00:00,259.944,0,244.371,1,0.982038,2.95476,1,0.984536,1.61981,44.3232,0.828538,-191.195,-0.137817,1.06373,2.23624,-0.071471,28.954,20.8393,760.751,110.143,747.218,359.699,100.18,493.055,513.681
08.06.2018,14:30:00,223.933,0,170.69,0,0.981851,2.17643,0,0.984398,1.92966,75.1256,0.637247,-100.973,-0.26096,1.31193,1.35025,0.228769,29.4527,21.8437,693.602,122.574,685.669,363.27,94.1742,493.921,460.844
08.06.2018,15:00:00,218.282,0,136.307,0,0.981493,2.17607,0,0.983941,1.59204,75.8308,0.519899,-56.247,-0.468469,1.60139,2.68191,0.052291,29.3507,22.2697,634.671,133.011,622.951,364.146,87.7213,491.251,408.126
08.06.2018,15:30:00,105.015,0,103.316,0,0.98169,1.16802,0,0.984144,1.76425,84.4023,0.449795,-75.6985,-0.348091,1.01644,1.7149,0.0613367,29.1537,22.3397,500.417,130.855,494.879,364.046,71.1475,486.039,301.738
08.06.2018,16:00:00,106.31,0,136.314,0,0.982022,3.44765,1,0.984404,2.16023,44.8305,0.528619,-121.37,-0.217105,0.77989,0.827918,0.00570859,29.4057,21.6927,432.536,124.143,435.583,363.849,64.634,483.917,250.882
08.06.2018,16:30:00,53.875,0,103.066,0,0.981526,4.27158,1,0.984025,1.84314,69.9773,0.429047,-128.022,-0.205823,0.522723,0.868812,0.0654322,29.256,21.0437,314.229,113.458,314.378,361.851,48.205,477.845,150.179
